Nome do Programa,Código do Programa,Nome da IES,Sigla da IES,UF,ME,DO,MP,DP,Av.Capes
LETRAS,25001019032P0,UNIVERSIDADE FEDERAL DE PERNAMBUCO,UFPE,PE,4,4,-,-,LETRAS / LINGUÍSTICA
LETRAS,27001016021P3,FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE,FUFSE,SE,4,4,-,-,LETRAS / LINGUÍSTICA
LETRAS,30001013013P0,UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO,UFES,ES,5,5,-,-,LETRAS / LINGUÍSTICA
LETRAS,31004016009P4,UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO,UERJ,RJ,5,5,-,-,LETRAS / LINGUÍSTICA
LETRAS,32002017038P4,UNIVERSIDADE FEDERAL DE VIÇOSA,UFV,MG,4,-,-,-,LETRAS / LINGUÍSTICA
LETRAS,32008015001P1,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE MINAS GERAIS,PUC/MG,MG,5,5,-,-,LETRAS / LINGUÍSTICA
LETRAS,33004048019P1,"UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO, ASSIS",UNESP-ASSIS,SP,5,5,-,-,LETRAS / LINGUÍSTICA
LETRAS,33004153015P2,"UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO, SÃO JOSÉ DO RIO PRETO",UNESP-SJRP,SP,6,6,-,-,LETRAS / LINGUÍSTICA
LETRAS,33024014015P3,UNIVERSIDADE PRESBITERIANA MACKENZIE,UPM,SP,6,6,-,-,LETRAS / LINGUÍSTICA
Letras,40014010007P9,UNIVERSIDADE ESTADUAL DO CENTRO-OESTE,UNICENTRO,PR,4,-,-,-,LETRAS / LINGUÍSTICA
Letras,40015017003P0,UNIVERSIDADE ESTADUAL DO OESTE DO PARANA,UNIOESTE,PR,5,5,-,-,LETRAS / LINGUÍSTICA
Letras,42003016039P5,UNIVERSIDADE FEDERAL DE PELOTAS,UFPEL,RS,5,5,-,-,LETRAS / LINGUÍSTICA
Letras,51005018007P4,UNIVERSIDADE FEDERAL DA GRANDE DOURADOS,UFGD,MS,4,-,-,-,LETRAS / LINGUÍSTICA
